first_day,geometry,region,cntr_code,value,normalized_value
2023-06-12,"POLYGON ((14.437155500838328 60.026160998211694, 14.375589289827097 59.92947354348624, 14.420089258672997 59.87789061015204, 14.445775072950337 59.436823888621575, 14.305534592785571 59.26408302915219, 14.29599500003417 59.01277949823744, 13.593226136691749 59.051290110005645, 13.416028358753186 58.938897877055915, 13.358313133005831 58.74840984677682, 13.24517853480615 58.731577574161086, 12.903795754251187 58.82481365243716, 12.692684788268332 59.161765953183576, 12.534687486673489 59.12183969680265, 12.196982396048192 59.25369077042884, 12.067206829201886 59.19680046041138, 11.929909201408087 59.226889075081324, 11.826196500863784 59.23784999858458, 11.723438830868687 59.57439465742799, 11.906997733665103 59.69097567510852, 11.926970500533926 59.79047599866748, 11.839728999314287 59.840766998147366, 12.203635854232884 59.91316586711411, 12.475059102392756 60.10147908072633, 12.587783784356397 60.49601224754646, 12.268903001717208 60.99077621155621, 12.67017649918053 61.055976498737685, 13.12930945629213 60.77315988382065, 13.497917706866376 60.447124451415995, 13.676009022511394 60.39042984767057, 13.940016319862972 60.194598543424924, 14.136720673507513 60.219851470591564, 14.229636710440534 60.097436373505246, 14.437155500838328 60.026160998211694))",värmlands län,SE,1,0.009144513161707417
2023-06-12,"POLYGON ((16.71895399995134 64.02787799837627, 16.555690140732896 63.72196369805357, 15.925938768407898 63.64472864334608, 15.982785724206353 63.53166230375516, 16.005208460340597 63.4847415388947, 16.029514137925123 63.433880620622176, 16.11946141724957 63.39191163527967, 16.624860049028026 63.156094971417446, 16.88063308826031 62.96073643474713, 16.64775804915752 62.89438038413141, 16.331655020537678 62.70907681859839, 14.85330098232022 62.561242722598884, 14.820794558894534 62.45508458222786, 14.873973151115244 62.39574092734172, 15.09338006352835 62.277096288865025, 15.32733949985712 62.27208349886793, 15.40829056052965 62.12366201585835, 15.115255764665523 61.99619925300995, 15.082387304847014 61.84299023915949, 14.640828151646275 61.871341401963875, 14.537421374656793 61.787282258419204, 14.447561499606813 61.59494799893657, 13.5550441438699 61.65682067771318, 13.275654719147907 61.90919241082273, 13.280072843186698 62.039682613311626, 13.047940484659767 62.05441217855383, 12.79555776233257 62.21245918212084, 12.299369999566354 62.2674939990211, 12.254659500516036 62.331024499095754, 12.061549455910027 62.61992217184431, 12.123382990799362 62.744803965087485, 12.091166574558995 62.89482475296526, 12.196279448315993 63.00516510474217, 12.052455499866957 63.183444498385406, 12.01669798341973 63.28425393082999, 12.108448343055919 63.39191163595321, 12.18756183347491 63.48474153875829, 12.182367030246906 63.5316623033593, 12.174941573030262 63.59873087911262, 12.687594852588424 63.9756156790889, 13.198546348513297 64.09170620932356, 13.986494068284033 64.03249389990486, 14.112079686930898 64.16658942596285, 14.13914405793362 64.19548772703023, 14.095236399909577 64.43417349562375, 13.704432360356723 64.61180441089547, 14.325985000424831 65.11891599898553, 14.994213590972645 64.81297420079946, 15.254014131666732 64.69402711500472, 15.56697908207344 64.47838779304004, 15.689507497513874 64.50027197839735, 16.070179364974603 64.2660200957997, 16.257422157357425 64.24232118921827, 16.358218708701113 64.19548772696777, 16.420414604165185 64.16658942619581, 16.71895399995134 64.02787799837627))",jämtlands län,SE,11,0.07504486361361924
2023-06-12,"POLYGON ((18.513265500554834 60.148088998761146, 18.37181917137033 59.876099323887715, 18.24752687977591 59.83396193433226, 18.144311421008155 59.82109505239081, 18.05839506730202 59.744257676626944, 17.602895392730396 59.67364064866575, 17.533615411835438 59.621830056572456, 17.542275677787522 59.53866988324936, 17.479033238428475 59.50552832213902, 17.489673930806315 59.44707211569044, 17.44482096707801 59.44371938183286, 17.41612650084388 59.3841399985816, 17.131011151166604 59.509622723095326, 16.96491050049773 59.521323998332186, 16.753828660714092 59.76214696919583, 16.799236794087815 59.87609932314715, 16.709254048382782 60.04255707528003, 16.70383100079574 60.19572049835053, 17.163023135064623 60.296918800942144, 17.370218000002403 60.65446149841463, 17.57680233375346 60.62924276285998, 17.67401181442749 60.55006519576827, 17.961893638641648 60.61365371011969, 18.083550556599665 60.456735436568884, 18.324282687430195 60.361526723534105, 18.443854999760156 60.47546617738427, 18.613972054199806 60.3109556076623, 18.513265500554834 60.148088998761146))",uppsala län,SE,2,0.01619147495223873
2023-06-12,"POLYGON ((15.42105100030456 57.70487949852456, 15.591435330644758 57.62211848712052, 15.630824908457333 57.49783346857175, 15.511463183969108 57.42343867213644, 15.5165299998181 57.20145049838898, 15.200024001180063 57.21755327996251, 14.951336955689207 57.14360598552885, 14.782215704545788 57.21390260079074, 14.630670525408075 57.20197915048323, 14.387639048083173 57.13093286247806, 14.314929622234068 56.9146242160375, 14.04645983578742 57.03737934250013, 13.681200999652258 56.97211449849094, 13.43682852163343 57.104537547913225, 13.128582455294278 57.046817456469455, 13.100760499251995 57.145515498304476, 13.652162002456091 57.55227465167366, 13.77364579100998 58.012939066582426, 14.009894648525727 58.026983316668655, 14.171326512245638 58.13655669821365, 14.416710000114891 58.187240498262014, 14.485942765294187 58.12819947520277, 14.640828150405355 58.09708689408484, 14.9859961881867 58.125603426972894, 15.053367525254247 58.008059587956666, 15.007365954859205 57.91378698302777, 15.075537314798895 57.8347609509933, 15.150116904307902 57.722041287827494, 15.42105100030456 57.70487949852456))",jönköpings län,SE,4,0.027658946217814034
2023-06-12,"MULTIPOLYGON (((14.514669499608843 56.46003699783666, 14.400838062757453 56.31646283844029, 14.566464645758908 56.1956553970512, 14.546399499785851 56.0613174983571, 14.23449461026758 55.831415629402144, 14.22200666978008 55.732559131213016, 14.321701354889521 55.555233580428336, 14.201522094283206 55.41363316266194, 13.715765881589473 55.41811785754084, 13.340418059506955 55.34822520502665, 13.024135906435648 55.407453411894544, 12.927694698330757 55.54001716628499, 13.014289702714132 55.70490251401168, 12.548190692806577 56.22503391132988, 12.775855623349416 56.24344544091187, 12.70415317554275 56.41591078103171, 12.899312999465215 56.44900449806346, 12.982936610428228 56.37116732752652, 13.186807727199128 56.336715961749874, 13.46263650046392 56.428188498290694, 14.093331881403286 56.51679631434234, 14.514669499608843 56.46003699783666)), ((12.90401611973409 55.3742256973965, 12.831499760278234 55.35351304200131, 12.789361777645254 55.41044469342774, 12.888872668982431 55.476154870322446, 12.90401611973409 55.3742256973965)))",skåne län,SE,2,0.012864187978431856
2023-06-12,"MULTIPOLYGON (((24.127289326106233 65.73998001028586, 24.171741921486745 65.66169718125704, 24.093432069201683 65.66521624673689, 24.053090877966852 65.70477279155712, 24.127289326106233 65.73998001028586)), ((24.155128999825685 65.81602699925851, 23.676203871391518 65.816621627616, 23.132517550107895 65.73487700701416, 22.807068726984024 65.82734540782691, 22.73998358393024 65.73927127992404, 22.402905709044113 65.81832949278575, 22.32649152550168 65.61550232299977, 22.17917486181894 65.47229515188901, 21.973476931088488 65.47775629265394, 21.87388096676049 65.26970399804011, 21.67995924506327 65.31862644523378, 21.514455452915513 65.07438909979865, 21.254082987549282 65.16265062273821, 20.498766033143674 65.26860875953811, 19.90944705291909 65.37259177226814, 19.60081185571838 65.20050317380169, 19.38345363896713 65.15457936548874, 19.21111076397309 65.26768472065427, 18.701840481767256 65.43337304505083, 17.66260034063124 65.66427557587407, 16.79930115741912 66.02008643149838, 15.453994499245594 66.34523349855442, 15.400292888833976 66.48339627919499, 15.561373359450997 66.56956613034018, 16.04629699927167 66.91291432270683, 16.37087691122301 67.05084834960644, 16.38577771665962 67.2085252505585, 16.115451537139865 67.45966429837614, 16.452282938733134 67.56869046097276, 16.725811695883028 67.89559163160553, 17.287391703669684 68.10845958829017, 17.65089899452213 68.04136129564188, 17.899821866523776 67.98389111082766, 18.11366150400473 68.16606337291982, 18.125924999491637 68.5365159986205, 18.438482436242108 68.56904600827104, 19.9437238222723 68.37728012018756, 20.11910917512376 68.45890743908967, 20.038779744965318 68.56604849472667, 20.305313646049825 68.80409357486823, 20.20494023275635 69.02478356387101, 20.548636499038704 69.05996849897481, 20.783064582078595 69.02376514179814, 20.932298905079953 68.90439804923602, 21.533170367489387 68.68123187479156, 22.063687448318476 68.4841956124541, 22.358618699453082 68.47398070669034, 23.046552708744088 68.30398214644724, 23.166279731407222 68.14999273658763, 23.296016219842286 68.13762099504713, 23.608212901058383 67.97125281482683, 23.622192383122165 67.92176470623309, 23.485590684888386 67.8265774849308, 23.537422318308565 67.59408583008816, 23.423482361354033 67.48425888121167, 23.736149282716923 67.42483111295546, 23.725833683696543 67.30516718726982, 23.594382320859292 67.26076115363979, 23.56465661950829 67.1882269801765, 23.966842663578788 66.83656388652605, 23.865476880025412 66.56956613019055, 23.67541795603447 66.4597668597183, 23.66425159867623 66.28982503860938, 23.734813593878904 66.20277841780447, 23.90920407702794 66.14601331759057, 24.115934812462044 65.92047297655206, 24.155128999825685 65.81602699925851)), ((23.79106824051071 65.74331224588398, 23.795030860735913 65.68262942820257, 23.696058948221406 65.68713559976648, 23.67183291769863 65.72848759378913, 23.700843501752864 65.77286772850198, 23.79106824051071 65.74331224588398)), ((23.00803318570078 65.68731563585756, 22.977805275610844 65.63721799619746, 22.858481459177202 65.71323208566008, 22.90771565834627 65.75728268067765, 23.00803318570078 65.68731563585756)), ((22.76792934347148 65.47834022073305, 22.70850389815835 65.45351691797006, 22.647737334902942 65.50419472452501, 22.53154596679616 65.5165765839986, 22.613446296902897 65.60899154080593, 22.72981842754246 65.54852087523204, 22.76792934347148 65.47834022073305)))",norrbottens län,SE,5,0.030863873933119505
2023-06-12,"POLYGON ((16.96491050049773 59.521323998332186, 16.29097607699176 59.450508947372896, 16.25009082109651 59.36789690279852, 15.97266270042784 59.35034265501886, 15.761593000520865 59.197948498512545, 15.621020807167197 59.3101923571442, 15.717402591581704 59.43043584987394, 15.704177017863206 59.50953866650396, 15.54126306970336 59.644876725147675, 15.525282880591682 59.76024113027296, 15.42209250017514 59.8547474986517, 15.689852397744543 59.97510123863788, 15.82341107933705 60.16531551084554, 16.283533148468432 60.08531481923353, 16.70383100079574 60.19572049835053, 16.709254048382782 60.04255707528003, 16.799236794087815 59.87609932314715, 16.753828660714092 59.76214696919583, 16.96491050049773 59.521323998332186))",västmanlands län,SE,1,0.007747798328519888
2023-06-12,"POLYGON ((14.29599500003417 59.01277949823744, 14.494907070862803 58.717302832249295, 14.640828151578312 58.73761031499567, 14.778936499580322 58.645992498032314, 14.416710000114891 58.187240498262014, 14.171326512245638 58.13655669821365, 14.009894648525727 58.026983316668655, 13.77364579100998 58.012939066582426, 13.652162002456091 57.55227465167366, 13.100760499251995 57.145515498304476, 13.021690011161317 57.1613694328286, 12.904063140421549 57.25875812147823, 12.658166027791045 57.33532997697725, 12.435642105760524 57.28560158327784, 12.28873647972111 57.582411400821485, 11.922900500634144 57.56222299817397, 11.854495577939021 57.619091406347664, 11.760844582277702 57.568282907612605, 11.731760742964125 57.72351138956505, 11.582104633574538 57.728162435377165, 11.655997186185331 57.857443801529456, 11.50337064514031 57.99487679332726, 11.395420644994712 58.25715643703436, 11.232388779862607 58.397921701607, 11.223451707891144 58.72883538000547, 11.13190635112435 58.971667771095085, 11.285869447239824 59.07526637014623, 11.46082699939194 58.98865849818381, 11.483573178326933 58.89209632856698, 11.636160855037227 58.91098776359889, 11.77987729545045 59.18539418875703, 11.826196500863784 59.23784999858458, 11.929909201408087 59.226889075081324, 12.067206829201886 59.19680046041138, 12.196982396048192 59.25369077042884, 12.534687486673489 59.12183969680265, 12.692684788268332 59.161765953183576, 12.903795754251187 58.82481365243716, 13.24517853480615 58.731577574161086, 13.358313133005831 58.74840984677682, 13.416028358753186 58.938897877055915, 13.593226136691749 59.051290110005645, 14.29599500003417 59.01277949823744))",västra götalands län,SE,1,0.009778854787766437
2023-06-12,"MULTIPOLYGON (((21.514455452915513 65.07438909979865, 21.148262516463678 64.80159753214632, 21.254353687296877 64.62611569180275, 21.463568867109 64.47489273205392, 21.45901215786762 64.40191550094359, 21.02892765833381 64.16658942594749, 20.553223580389318 63.74764778404291, 20.02716731639701 63.64554944252437, 19.743539870386037 63.48474153875215, 19.708733810872644 63.46500758972948, 19.645581216638007 63.484741538753916, 19.518575040566652 63.52442848134342, 19.494354327304404 63.48474153837506, 19.46675332378426 63.4395158073278, 19.28646800099897 63.46971949878292, 18.978438516706465 63.72635562242191, 18.531332797108057 63.85119996317696, 18.391952766671935 63.97707690944979, 17.671919677306963 63.89043600236178, 16.967558389742678 63.94419233851417, 16.71895399995134 64.02787799837627, 16.420414604165185 64.16658942619581, 16.358218708701113 64.19548772696777, 16.257422157357425 64.24232118921827, 16.070179364974603 64.2660200957997, 15.689507497513874 64.50027197839735, 15.56697908207344 64.47838779304004, 15.254014131666732 64.69402711500472, 14.994213590972645 64.81297420079946, 14.325985000424831 65.11891599898553, 14.379000172701641 65.24742279818558, 14.498012605055832 65.30585400695648, 14.512646698723064 65.57873828516203, 14.611698561361681 65.8130655794899, 14.56946774671016 65.96912183396687, 14.528794999346033 66.09555849920221, 14.517368576777507 66.13242839183621, 14.630473682013859 66.1369005549889, 14.680868370434258 66.13889290060791, 14.872177689694064 66.14675315679189, 14.950520500747032 66.14997199858398, 15.035765571800614 66.15398942621577, 15.305451946443533 66.23268553882463, 15.481666218660799 66.28176723508156, 15.453994499245594 66.34523349855442, 16.79930115741912 66.02008643149838, 17.66260034063124 65.66427557587407, 18.701840481767256 65.43337304505083, 19.21111076397309 65.26768472065427, 19.38345363896713 65.15457936548874, 19.60081185571838 65.20050317380169, 19.90944705291909 65.37259177226814, 20.498766033143674 65.26860875953811, 21.254082987549282 65.16265062273821, 21.514455452915513 65.07438909979865)), ((20.9468567210027 63.76259017691398, 20.91751048395446 63.69468476303468, 20.8598137881469 63.69709673114828, 20.84240106065611 63.78476866999874, 20.89465239766735 63.8167477285969, 20.9468567210027 63.76259017691398)))",västerbottens län,SE,4,0.028149589156719185
2023-06-12,"POLYGON ((15.42209250017514 59.8547474986517, 15.525282880591682 59.76024113027296, 15.54126306970336 59.644876725147675, 15.704177017863206 59.50953866650396, 15.717402591581704 59.43043584987394, 15.621020807167197 59.3101923571442, 15.761593000520865 59.197948498512545, 15.772811040584989 59.119631370042235, 15.644646782327529 59.03733865475249, 15.686749500362533 58.98191849822479, 15.58994857057453 58.95722887357056, 15.53841809664299 58.874982482370605, 15.262522135538878 58.851812153937914, 14.778936499580322 58.645992498032314, 14.640828151578312 58.73761031499567, 14.494907070862803 58.717302832249295, 14.29599500003417 59.01277949823744, 14.305534592785571 59.26408302915219, 14.445775072950337 59.436823888621575, 14.420089258672997 59.87789061015204, 14.375589289827097 59.92947354348624, 14.437155500838328 60.026160998211694, 14.69891484041414 60.01291662945318, 14.863672628997348 60.081979511836515, 15.186535282447748 59.99555950012042, 15.42209250017514 59.8547474986517))",örebro län,SE,1,0.008691427241296807
2023-06-12,"MULTIPOLYGON (((17.572396000501513 58.95085249872757, 17.444820967156318 58.990129723805914, 17.346089573621207 59.02415966277989, 17.268497546779543 59.211278810785444, 17.41612650084388 59.3841399985816, 17.44482096707801 59.44371938183286, 17.489673930806315 59.44707211569044, 17.479033238428475 59.50552832213902, 17.542275677787522 59.53866988324936, 17.533615411835438 59.621830056572456, 17.602895392730396 59.67364064866575, 18.05839506730202 59.744257676626944, 18.144311421008155 59.82109505239081, 18.24752687977591 59.83396193433226, 18.37181917137033 59.876099323887715, 18.513265500554834 60.148088998761146, 18.664963896247215 60.139884681629496, 18.759031365346747 60.20412749413183, 18.92511488265315 59.95438030488011, 19.134421622080207 59.83655620012463, 19.122058528608736 59.73564023627319, 18.82179399197332 59.660254025433055, 18.779905074269937 59.348528506503975, 18.826250365848676 59.33309977237597, 18.922152603814133 59.44768507627816, 18.94487615836877 59.363685640286036, 18.531641269116115 59.03858334214018, 18.26514376949757 59.069564708188125, 17.86350788542572 58.84110797432415, 17.572396000501513 58.95085249872757)), ((18.33169887987933 58.91043649771142, 18.2050544368238 58.8971241364817, 18.18852088473624 58.9317409007056, 18.307110770251036 58.99466117506141, 18.33169887987933 58.91043649771142)))",stockholms län,SE,2,0.01406408568265675
2023-06-12,"MULTIPOLYGON (((16.502249904791228 56.27321890801348, 16.418602751709834 56.211649856263975, 16.377914571866 56.51649775091938, 16.534588378569655 56.7642328413593, 16.720083307225725 56.904806485538394, 16.9186771543482 57.16735492860456, 16.977749050674124 57.29675983428502, 17.066181352817306 57.347849500382026, 17.09235266921917 57.31377828690599, 17.04211274571054 57.16735492804441, 16.634385589647938 56.516497750739916, 16.502249904791228 56.27321890801348)), ((16.06429350423024 56.328602429750624, 15.882541982632201 56.31812041584088, 15.573235041709356 56.485244359086465, 15.363503500055714 56.482375997803544, 15.406040845227606 56.76623120958492, 15.585723780449257 56.9044233034511, 15.790018313484424 56.95103760599917, 15.5165299998181 57.20145049838898, 15.511463183969108 57.42343867213644, 15.630824908457333 57.49783346857175, 15.591435330644758 57.62211848712052, 15.42105100030456 57.70487949852456, 15.63062520461597 57.849298032476696, 16.017710615339233 57.83448004320017, 16.05338063531075 57.9070262815294, 16.014677483433314 58.03443739488549, 16.087736436713847 58.08201941333851, 16.392909874121557 58.12489982365007, 16.666683499987187 57.99607649842795, 16.806809327627267 57.9337694433033, 16.7275162309768 57.78148907139175, 16.73761571026477 57.52391807735812, 16.488959273284717 57.190216458457165, 16.55148598814491 57.110529766377276, 16.448194468883827 56.97979247739947, 16.35372859170377 56.68628343894179, 16.06429350423024 56.328602429750624)))",kalmar län,SE,1,0.004930322315657368
2023-06-12,"POLYGON ((17.48929950073832 62.136950498920626, 17.35677469638654 61.859519777673015, 17.485802984291297 61.67114594463001, 17.429274956497096 61.63804220128426, 17.259918479923336 61.687961766753524, 17.11398673466468 61.54367328694815, 17.178885367093038 61.070459289792765, 17.370218000002403 60.65446149841463, 17.163023135064623 60.296918800942144, 16.70383100079574 60.19572049835053, 16.16334854512146 60.577462449923964, 16.35319747435606 60.729556007677246, 16.357283542092652 60.79791147556807, 16.120013311470107 60.985570405548735, 15.750994381767578 61.06298735401675, 15.615486538282658 61.2400848744515, 15.157990917657372 61.556077265702655, 15.057186794833013 61.489406664488094, 14.72536321762199 61.490149935372195, 14.64082815143735 61.59147599833263, 14.447561499606813 61.59494799893657, 14.537421374656793 61.787282258419204, 14.640828151646275 61.871341401963875, 15.082387304847014 61.84299023915949, 15.115255764665523 61.99619925300995, 15.40829056052965 62.12366201585835, 15.32733949985712 62.27208349886793, 15.609002464605377 62.340029051027, 16.174377466043502 62.24098638254973, 17.44843392659108 62.1415871350691, 17.48929950073832 62.136950498920626))",gävleborgs län,SE,2,0.017385438897861545
2023-06-12,"POLYGON ((16.750663500525775 58.626931998758295, 16.904966320551207 58.521622803561684, 16.972452754920962 58.41065040079426, 16.9214282581826 58.34256532793685, 16.99946612671225 58.23402613335923, 16.666683499987187 57.99607649842795, 16.392909874121557 58.12489982365007, 16.087736436713847 58.08201941333851, 16.014677483433314 58.03443739488549, 16.05338063531075 57.9070262815294, 16.017710615339233 57.83448004320017, 15.63062520461597 57.849298032476696, 15.42105100030456 57.70487949852456, 15.150116904307902 57.722041287827494, 15.075537314798895 57.8347609509933, 15.007365954859205 57.91378698302777, 15.053367525254247 58.008059587956666, 14.9859961881867 58.125603426972894, 14.640828150405355 58.09708689408484, 14.485942765294187 58.12819947520277, 14.416710000114891 58.187240498262014, 14.778936499580322 58.645992498032314, 15.262522135538878 58.851812153937914, 15.53841809664299 58.874982482370605, 15.58994857057453 58.95722887357056, 15.686749500362533 58.98191849822479, 15.841889865914153 58.995762169490874, 16.275118526402323 58.817957771930104, 16.40349567568806 58.710381922606096, 16.750663500525775 58.626931998758295))",östergötlands län,SE,3,0.019396934095347016
2023-06-19,"MULTIPOLYGON (((21.514455452915513 65.07438909979865, 21.148262516463678 64.80159753214632, 21.254353687296877 64.62611569180275, 21.463568867109 64.47489273205392, 21.45901215786762 64.40191550094359, 21.02892765833381 64.16658942594749, 20.553223580389318 63.74764778404291, 20.02716731639701 63.64554944252437, 19.743539870386037 63.48474153875215, 19.708733810872644 63.46500758972948, 19.645581216638007 63.484741538753916, 19.518575040566652 63.52442848134342, 19.494354327304404 63.48474153837506, 19.46675332378426 63.4395158073278, 19.28646800099897 63.46971949878292, 18.978438516706465 63.72635562242191, 18.531332797108057 63.85119996317696, 18.391952766671935 63.97707690944979, 17.671919677306963 63.89043600236178, 16.967558389742678 63.94419233851417, 16.71895399995134 64.02787799837627, 16.420414604165185 64.16658942619581, 16.358218708701113 64.19548772696777, 16.257422157357425 64.24232118921827, 16.070179364974603 64.2660200957997, 15.689507497513874 64.50027197839735, 15.56697908207344 64.47838779304004, 15.254014131666732 64.69402711500472, 14.994213590972645 64.81297420079946, 14.325985000424831 65.11891599898553, 14.379000172701641 65.24742279818558, 14.498012605055832 65.30585400695648, 14.512646698723064 65.57873828516203, 14.611698561361681 65.8130655794899, 14.56946774671016 65.96912183396687, 14.528794999346033 66.09555849920221, 14.517368576777507 66.13242839183621, 14.630473682013859 66.1369005549889, 14.680868370434258 66.13889290060791, 14.872177689694064 66.14675315679189, 14.950520500747032 66.14997199858398, 15.035765571800614 66.15398942621577, 15.305451946443533 66.23268553882463, 15.481666218660799 66.28176723508156, 15.453994499245594 66.34523349855442, 16.79930115741912 66.02008643149838, 17.66260034063124 65.66427557587407, 18.701840481767256 65.43337304505083, 19.21111076397309 65.26768472065427, 19.38345363896713 65.15457936548874, 19.60081185571838 65.20050317380169, 19.90944705291909 65.37259177226814, 20.498766033143674 65.26860875953811, 21.254082987549282 65.16265062273821, 21.514455452915513 65.07438909979865)), ((20.9468567210027 63.76259017691398, 20.91751048395446 63.69468476303468, 20.8598137881469 63.69709673114828, 20.84240106065611 63.78476866999874, 20.89465239766735 63.8167477285969, 20.9468567210027 63.76259017691398)))",västerbottens län,SE,6,0.04291547211508952
2023-06-19,"POLYGON ((17.48929950073832 62.136950498920626, 17.35677469638654 61.859519777673015, 17.485802984291297 61.67114594463001, 17.429274956497096 61.63804220128426, 17.259918479923336 61.687961766753524, 17.11398673466468 61.54367328694815, 17.178885367093038 61.070459289792765, 17.370218000002403 60.65446149841463, 17.163023135064623 60.296918800942144, 16.70383100079574 60.19572049835053, 16.16334854512146 60.577462449923964, 16.35319747435606 60.729556007677246, 16.357283542092652 60.79791147556807, 16.120013311470107 60.985570405548735, 15.750994381767578 61.06298735401675, 15.615486538282658 61.2400848744515, 15.157990917657372 61.556077265702655, 15.057186794833013 61.489406664488094, 14.72536321762199 61.490149935372195, 14.64082815143735 61.59147599833263, 14.447561499606813 61.59494799893657, 14.537421374656793 61.787282258419204, 14.640828151646275 61.871341401963875, 15.082387304847014 61.84299023915949, 15.115255764665523 61.99619925300995, 15.40829056052965 62.12366201585835, 15.32733949985712 62.27208349886793, 15.609002464605377 62.340029051027, 16.174377466043502 62.24098638254973, 17.44843392659108 62.1415871350691, 17.48929950073832 62.136950498920626))",gävleborgs län,SE,3,0.01963240418706617
2023-06-19,"POLYGON ((18.513265500554834 60.148088998761146, 18.37181917137033 59.876099323887715, 18.24752687977591 59.83396193433226, 18.144311421008155 59.82109505239081, 18.05839506730202 59.744257676626944, 17.602895392730396 59.67364064866575, 17.533615411835438 59.621830056572456, 17.542275677787522 59.53866988324936, 17.479033238428475 59.50552832213902, 17.489673930806315 59.44707211569044, 17.44482096707801 59.44371938183286, 17.41612650084388 59.3841399985816, 17.131011151166604 59.509622723095326, 16.96491050049773 59.521323998332186, 16.753828660714092 59.76214696919583, 16.799236794087815 59.87609932314715, 16.709254048382782 60.04255707528003, 16.70383100079574 60.19572049835053, 17.163023135064623 60.296918800942144, 17.370218000002403 60.65446149841463, 17.57680233375346 60.62924276285998, 17.67401181442749 60.55006519576827, 17.961893638641648 60.61365371011969, 18.083550556599665 60.456735436568884, 18.324282687430195 60.361526723534105, 18.443854999760156 60.47546617738427, 18.613972054199806 60.3109556076623, 18.513265500554834 60.148088998761146))",uppsala län,SE,1,0.009184750847486862
2023-06-19,"POLYGON ((16.750663500525775 58.626931998758295, 16.904966320551207 58.521622803561684, 16.972452754920962 58.41065040079426, 16.9214282581826 58.34256532793685, 16.99946612671225 58.23402613335923, 16.666683499987187 57.99607649842795, 16.392909874121557 58.12489982365007, 16.087736436713847 58.08201941333851, 16.014677483433314 58.03443739488549, 16.05338063531075 57.9070262815294, 16.017710615339233 57.83448004320017, 15.63062520461597 57.849298032476696, 15.42105100030456 57.70487949852456, 15.150116904307902 57.722041287827494, 15.075537314798895 57.8347609509933, 15.007365954859205 57.91378698302777, 15.053367525254247 58.008059587956666, 14.9859961881867 58.125603426972894, 14.640828150405355 58.09708689408484, 14.485942765294187 58.12819947520277, 14.416710000114891 58.187240498262014, 14.778936499580322 58.645992498032314, 15.262522135538878 58.851812153937914, 15.53841809664299 58.874982482370605, 15.58994857057453 58.95722887357056, 15.686749500362533 58.98191849822479, 15.841889865914153 58.995762169490874, 16.275118526402323 58.817957771930104, 16.40349567568806 58.710381922606096, 16.750663500525775 58.626931998758295))",östergötlands län,SE,3,0.02407878147269261
2023-06-19,"POLYGON ((15.42209250017514 59.8547474986517, 15.525282880591682 59.76024113027296, 15.54126306970336 59.644876725147675, 15.704177017863206 59.50953866650396, 15.717402591581704 59.43043584987394, 15.621020807167197 59.3101923571442, 15.761593000520865 59.197948498512545, 15.772811040584989 59.119631370042235, 15.644646782327529 59.03733865475249, 15.686749500362533 58.98191849822479, 15.58994857057453 58.95722887357056, 15.53841809664299 58.874982482370605, 15.262522135538878 58.851812153937914, 14.778936499580322 58.645992498032314, 14.640828151578312 58.73761031499567, 14.494907070862803 58.717302832249295, 14.29599500003417 59.01277949823744, 14.305534592785571 59.26408302915219, 14.445775072950337 59.436823888621575, 14.420089258672997 59.87789061015204, 14.375589289827097 59.92947354348624, 14.437155500838328 60.026160998211694, 14.69891484041414 60.01291662945318, 14.863672628997348 60.081979511836515, 15.186535282447748 59.99555950012042, 15.42209250017514 59.8547474986517))",örebro län,SE,2,0.01389694418481076
2023-06-19,"POLYGON ((14.29599500003417 59.01277949823744, 14.494907070862803 58.717302832249295, 14.640828151578312 58.73761031499567, 14.778936499580322 58.645992498032314, 14.416710000114891 58.187240498262014, 14.171326512245638 58.13655669821365, 14.009894648525727 58.026983316668655, 13.77364579100998 58.012939066582426, 13.652162002456091 57.55227465167366, 13.100760499251995 57.145515498304476, 13.021690011161317 57.1613694328286, 12.904063140421549 57.25875812147823, 12.658166027791045 57.33532997697725, 12.435642105760524 57.28560158327784, 12.28873647972111 57.582411400821485, 11.922900500634144 57.56222299817397, 11.854495577939021 57.619091406347664, 11.760844582277702 57.568282907612605, 11.731760742964125 57.72351138956505, 11.582104633574538 57.728162435377165, 11.655997186185331 57.857443801529456, 11.50337064514031 57.99487679332726, 11.395420644994712 58.25715643703436, 11.232388779862607 58.397921701607, 11.223451707891144 58.72883538000547, 11.13190635112435 58.971667771095085, 11.285869447239824 59.07526637014623, 11.46082699939194 58.98865849818381, 11.483573178326933 58.89209632856698, 11.636160855037227 58.91098776359889, 11.77987729545045 59.18539418875703, 11.826196500863784 59.23784999858458, 11.929909201408087 59.226889075081324, 12.067206829201886 59.19680046041138, 12.196982396048192 59.25369077042884, 12.534687486673489 59.12183969680265, 12.692684788268332 59.161765953183576, 12.903795754251187 58.82481365243716, 13.24517853480615 58.731577574161086, 13.358313133005831 58.74840984677682, 13.416028358753186 58.938897877055915, 13.593226136691749 59.051290110005645, 14.29599500003417 59.01277949823744))",västra götalands län,SE,2,0.011228577259514913
